sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,,,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
316,340.6703274,-465.2615299,-500,-34.73847009,1206.761304,-0.038741852,0.047956117,0.036143915,0.051177449,0.049440199,0.019974571,0.07009728,0.061789015,0.012651994,0.065713874,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504
317,680.9023851,-493.9989169,-500,-6.001083119,36.0129986,0.047956117,0.036143915,0.051177449,0.049440199,0.019974571,0.07009728,0.061789015,0.012651994,0.065713874,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552
318,1118.826032,-494.4290122,-500,-5.57098785,31.03590562,0.036143915,0.051177449,0.049440199,0.019974571,0.07009728,0.061789015,0.012651994,0.065713874,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821
319,1575.848126,260.9585044,448.261185,187.3026806,35082.29416,0.051177449,0.049440199,0.019974571,0.07009728,0.061789015,0.012651994,0.065713874,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577
320,1404.77365,274.1220269,-416.0277368,-690.1497637,476306.6963,0.049440199,0.019974571,0.07009728,0.061789015,0.012651994,0.065713874,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877
321,1171.409207,207.3311957,500,292.6688043,85655.02901,0.019974571,0.07009728,0.061789015,0.012651994,0.065713874,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685
322,992.9854481,145.500223,334.7215243,189.2213013,35804.70087,0.07009728,0.061789015,0.012651994,0.065713874,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953
323,868.8392014,-450.1994869,-500,-49.80051313,2480.091108,0.061789015,0.012651994,0.065713874,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546
324,1249.642415,412.0781504,500,87.92184956,7730.25163,0.012651994,0.065713874,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637
325,939.4396298,467.911898,500,32.08810198,1029.646289,0.065713874,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811
326,515.7745454,-490.9860691,-500,-9.013930941,81.25095101,0.005256148,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118
327,870.4812327,459.1381774,500,40.86182259,1669.688545,0.00694502,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744
328,498.4894124,-493.0699351,-500,-6.930064897,48.02579948,0.045709578,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229
329,839.324265,-499.6796151,-500,-0.320384872,0.102646466,0.181960927,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159
330,1247.266352,75.34205167,-397.6143663,-472.9564179,223687.7732,0.050042887,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254
331,1181.438961,499.6959236,500,0.304076408,0.092462462,0.032599322,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895
332,737.7004619,262.1746746,500,237.8253254,56560.8854,0.048857902,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758
333,468.1976888,-413.5447372,-500,-86.45526277,7474.512461,0.043726951,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421
334,769.8707269,-277.3268119,99.86392304,377.190735,142272.8506,0.06784399,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761
335,1007.065914,-354.4492586,-150.4569322,203.9923264,41612.86923,0.082381226,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356
336,1302.86409,431.2897922,500,68.71020776,4721.09265,0.023713136,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222
337,952.0537589,499.6435727,500,0.356427253,0.127040387,0.011070504,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497
338,496.2437829,-263.9487412,311.835561,575.7843022,331527.5627,0.000429552,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602
339,675.7649801,-435.2436871,316.5947159,751.8384029,565260.9841,0.000600821,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645
340,1044.250861,-357.5641041,-500,-142.4358959,20287.98444,0.00925577,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131
341,1359.919968,-380.1955526,-463.2421388,-83.0465862,6896.735479,0.03622877,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274
342,1702.914979,-110.7746812,-102.1947584,8.579922759,73.61507455,0.057522685,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818
343,1800,60.74200323,0,-60.74200323,3689.590956,0.076727953,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269
344,1758.220372,324.9668042,500,175.0331958,30636.61963,0.055358546,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871
345,1496.085466,471.7709419,500,28.22905807,796.8797195,0.01996637,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259
346,1095.877821,349.3571439,500,150.6428561,22693.27009,0.051930811,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774
347,783.2309413,-430.3866231,-500,-69.61337693,4846.022248,-0.015483118,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696
348,1133.480571,155.226063,-201.5993985,-356.8254615,127324.41,0.090107744,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737
349,1031.989334,-488.8988324,-500,-11.10116758,123.2359216,0.068105229,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874
350,1419.715466,444.3070765,500,55.69292349,3101.701727,0.130767159,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375
351,1061.995006,-133.4875096,-500,-366.5124904,134331.4056,0.083262254,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967
352,1116.588653,430.9243725,500,69.07562746,4771.442309,0.047707895,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038
353,736.0706172,440.8345333,64.28486018,-376.5496731,141789.6563,0.186098758,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255
354,314.4554013,-463.4269948,-500,-36.57300522,1337.584711,0.084571421,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497
355,635.3604206,423.5266938,458.274127,34.74743318,1207.384113,0.032706761,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402
356,287.8995485,68.57592625,92.52584053,23.94991429,573.5983945,-0.027983356,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898
357,200,-206.002729,-184.2105263,21.7922027,474.9000985,-0.038329222,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594
358,351.0796946,-483.8932906,-500,-16.1067094,259.4260877,0.047909497,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325
359,744.2514999,-498.8965845,-500,-1.103415473,1.217525706,0.055869602,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669
360,1169.442794,130.5379622,500,369.4620378,136502.1974,0.011918645,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004
361,1083.616703,285.1009121,500,214.8990879,46181.61798,0.099918131,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129
362,825.0070698,-494.7869563,-500,-5.21304366,27.1758242,0.030580274,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129,0.044652812
363,1201.86024,497.1874784,500,2.812521636,7.910277953,0.065080818,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129,0.044652812,-0.004997903
364,817.1235623,-419.7359748,-34.6067765,385.1291983,148324.4994,0.005164269,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129,0.044652812,-0.004997903,0.037196117
365,1120.582994,424.2245958,500,75.77540421,5741.911883,0.020011871,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129,0.044652812,-0.004997903,0.037196117,0.084894647
366,796.0289157,-449.7015432,-500,-50.2984568,2529.934756,0.005829259,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129,0.044652812,-0.004997903,0.037196117,0.084894647,0.047098171
367,1156.168675,-299.3937834,-177.7171838,121.6765995,14805.19487,0.064740774,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129,0.044652812,-0.004997903,0.037196117,0.084894647,0.047098171,-0.017725452
368,1452.367518,-255.7808472,-365.9289284,-110.1480812,12132.59979,0.034106696,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129,0.044652812,-0.004997903,0.037196117,0.084894647,0.047098171,-0.017725452,0.059410883
369,1698.812014,427.3247874,500,72.67521255,5281.686519,0.025812737,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129,0.044652812,-0.004997903,0.037196117,0.084894647,0.047098171,-0.017725452,0.059410883,0.039910845
370,1375.050054,342.3616201,500,157.6383799,24849.85882,0.033251874,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129,0.044652812,-0.004997903,0.037196117,0.084894647,0.047098171,-0.017725452,0.059410883,0.039910845,0.051504334
371,1071.171965,-475.4715378,-500,-24.5284622,601.6454579,0.024327375,0.039449967,-0.075346038,0.082965255,0.102838497,0.137495402,0.113916898,0.060513594,0.022441325,0.096280669,0.01562004,0.071752129,0.044652812,-0.004997903,0.037196117,0.084894647,0.047098171,-0.017725452,0.059410883,0.039910845,0.051504334,0.027608352
