sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,price_0,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
790,200,0.029707565,0,-0.029707565,0.000882539,0.032696711,0.032975408,0.028964931,0.025741645,0.030272785,0.034742814,0.039595137,0.053121994,0.048559751,0.04218921,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326
791,200,0,0,0,0,0.032975408,0.028964931,0.025741645,0.030272785,0.034742814,0.039595137,0.053121994,0.048559751,0.04218921,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158
792,200,-356.0156386,-500,-143.9843614,20731.49633,0.028964931,0.025741645,0.030272785,0.034742814,0.039595137,0.053121994,0.048559751,0.04218921,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755
793,488.3968579,-184.1067834,119.3651136,303.471897,92095.19227,0.025741645,0.030272785,0.034742814,0.039595137,0.053121994,0.048559751,0.04218921,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803
794,661.7877042,-499.620376,-500,-0.379624025,0.1441144,0.030272785,0.034742814,0.039595137,0.053121994,0.048559751,0.04218921,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908
795,1076.916425,-500,-500,0,0,0.034742814,0.039595137,0.053121994,0.048559751,0.04218921,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691
796,1516.078283,-194.8088686,-298.8649656,-104.056097,10827.67132,0.039595137,0.053121994,0.048559751,0.04218921,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106
797,1720.17825,-66.30193474,-84.02289526,-17.72096052,314.0324418,0.053121994,0.048559751,0.04218921,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798
798,1794.307961,253.0971051,178.2189063,-74.87819872,5606.744644,0.048559751,0.04218921,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781
799,1599.307138,500,500,0,0,0.04218921,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752
800,1182.158915,500,500,0,0,0.03431898,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186
801,745.0231493,442.2849529,500,57.71504706,3331.026657,0.021833307,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261
802,349.5212571,151.4580354,157.3907969,5.932761515,35.19765919,0.019187288,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656
803,200,-491.8557338,-500,-8.144266238,66.32907256,0.019730497,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178
804,606.0821531,-499.4318185,-500,-0.568181451,0.322830161,0.033703333,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887
805,1036.316492,-488.2810368,-500,-11.71896317,137.3340978,0.035524332,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358
806,1445.247628,-115.7824571,-373.4235493,-257.6410922,66378.93239,0.055509898,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281
807,1535.558631,-93.82415402,-278.3593353,-184.5351812,34053.2331,0.076243798,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755
808,1577.693115,-64.39571152,-234.0072471,-169.6115356,28768.07301,0.095883557,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797
809,1595.227581,167.0527708,-31.33938824,-198.392159,39359.44875,0.104904353,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447
810,1428.330008,495.0887597,500,4.911240286,24.12028115,0.095078554,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858
811,981.6506371,500,500,0,0,0.070549326,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857
812,507.0394436,313.5496728,323.1994143,9.649741569,93.11751235,0.045954158,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647
813,200,11.83106191,0,-11.83106191,139.9740259,0.044497755,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121
814,200,0,0,0,0,0.033071803,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388
815,200,-1.736842105,0,1.736842105,3.016620498,0.030772908,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341
816,201.5125,-276.2026518,-182.6184211,93.58423075,8758.008245,0.024926691,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745
817,426.5000617,-367.7351096,-445.7894088,-78.05429922,6092.473627,0.022917106,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367
818,741.8145862,-497.1064085,-500,-2.893591538,8.372871989,0.033382798,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021
819,1165.313124,-461.6579734,-500,-38.34202657,1470.111001,0.034301781,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216
820,1575.480602,-50.72754693,-236.3362082,-185.6086612,34450.57511,0.043893752,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173
821,1652.240317,-139.9230766,-155.5365089,-15.61343237,243.7792704,0.054417186,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849
822,1778.105926,213.2886904,500,286.7113096,82203.37505,0.05213261,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241
823,1621.298545,500,500,0,0,0.039379656,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613
824,1207.044934,500,500,0,0,0.025486178,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167
825,769.9449563,401.2842705,500,98.71572948,9744.795247,0.018547887,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935
826,408.8698317,-250.3996629,219.8629808,470.2626437,221146.9541,0.009050358,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969
827,601.0468661,-272.9098159,-500,-227.0901841,51569.95171,0.023404281,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305
828,849.9934813,-497.5675238,-500,-2.432476171,5.916940322,0.020670755,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407
829,1264.521059,-491.7610876,-63.66204326,428.0990443,183268.7917,0.037856797,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349
830,1675.742192,-81.54521442,-130.7976928,-49.25247842,2425.806631,0.055436447,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391
831,1736.722984,-71.44985764,-66.60738531,4.842472333,23.4495383,0.074420858,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099
832,1757.855303,-41.70543587,-44.36283938,-2.657403508,7.061793404,0.100048857,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734
833,1755.82611,123.2828729,-46.49883203,-169.7817049,28825.82732,0.104139647,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051
834,1623.16574,487.7627515,500,12.23724849,149.7502506,0.093159121,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177
835,1184.904943,500,500,0,0,0.075319388,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389
836,710.8737256,500,500,0,0,0.054577341,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027
837,237.1417525,27.89852725,39.09658158,11.19805433,125.3964208,0.047576745,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412
838,200,0.029707565,0,-0.029707565,0.000882539,0.028709367,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347
839,200,0,0,0,0,0.031569021,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923
840,200,-489.0709905,-500,-10.92900947,119.443248,0.027326216,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599
841,594.7108409,-385.58201,231.2745694,616.8565794,380512.0395,0.030491173,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244
842,936.3658608,-484.7832415,-500,-15.21675852,231.5497399,0.030842849,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837
843,1350.962697,-454.2205305,-472.6708457,-18.45031516,340.4141295,0.040160241,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718
844,1756.326764,54.91155639,-45.97182732,-100.8833837,10177.45711,0.038026613,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242
845,1744.065377,170.2626076,500,329.7373924,108726.7479,0.050983167,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122
846,1609.182585,217.4551722,-16.64991094,-234.1050831,54805.18993,0.050257935,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056
847,1429.569236,488.1219873,500,11.87801272,141.0871862,0.039559969,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759
848,1024.689651,500,500,0,0,0.031285305,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485
849,588.2445021,375.9437334,408.6784233,32.73468988,1071.559922,0.02669407,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993
850,248.157539,-164.922227,50.69214632,215.6143733,46489.55797,0.01909349,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512
851,367.5057,12.56628807,-500,-512.5662881,262724.1997,0.02852391,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696
852,369.6189005,-485.4543075,-500,-14.54569251,211.5771706,0.018539099,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809
853,755.0419619,-429.31238,-500,-70.68762004,4996.739627,0.035435734,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909
854,1112.627089,-499.9582424,-500,-0.041757633,0.0017437,0.057085051,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469
855,1516.374798,-77.2956453,-298.552844,-221.2571987,48954.74798,0.07177177,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197
856,1570.857697,-64.9357956,-241.2024238,-176.2666282,31069.92422,0.097769389,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278
857,1588.09092,114.4804424,-38.85166269,-153.3321051,23510.73445,0.110060027,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266
858,1464.326224,496.505741,500,3.494258951,12.20984562,0.086128412,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972
859,1020.529056,500,500,0,0,0.066501347,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796
860,545.8056849,313.8083684,364.0059841,50.19761568,2519.80062,0.056905923,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329
861,232.9475641,22.44023715,34.68164638,12.24140923,149.8520999,0.05142599,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058
862,200,0,0,0,0,0.037281244,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759
863,200,-1,0,1,1,0.032419837,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152
864,200.8708333,-99.68421053,0.916666667,100.6008772,10120.53649,0.024587718,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396
865,285.0230075,-253.0322274,-500,-246.9677726,60993.0807,0.027371242,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669
866,498.8129303,-498.9290499,-500,-1.070950085,1.146934085,0.033418122,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669,0.029669544
867,917.0531046,-500,-500,0,0,0.033045056,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669,0.029669544,0.032769124
868,1361.677235,-235.7744775,38.60761603,274.3820935,75285.53323,0.04673759,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669,0.029669544,0.032769124,0.028786696
869,1602.215369,-219.5394583,-208.1943482,11.34511017,128.7115248,0.050824485,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669,0.029669544,0.032769124,0.028786696,0.028879477
870,1800,479.9397716,184.2105263,-295.7292453,87455.78653,0.046822993,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669,0.029669544,0.032769124,0.028786696,0.028879477,0.035623474
871,1410.930995,500,500,0,0,0.049355512,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669,0.029669544,0.032769124,0.028786696,0.028879477,0.035623474,0.048026339
872,973.7641625,500,314.4885921,-185.5114079,34414.48246,0.023731696,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669,0.029669544,0.032769124,0.028786696,0.028879477,0.035623474,0.048026339,0.053515569
873,530.6871325,310.2274183,348.0917184,37.86430009,1433.705221,0.025167809,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669,0.029669544,0.032769124,0.028786696,0.028879477,0.035623474,0.048026339,0.053515569,0.050323278
874,244.3706485,-426.8551677,-500,-73.14483234,5350.166498,0.017812909,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669,0.029669544,0.032769124,0.028786696,0.028879477,0.035623474,0.048026339,0.053515569,0.050323278,0.038817634
875,585.268409,-300.7167873,-500,-199.2832127,39713.79886,0.030020469,0.023774197,0.035181278,0.058402266,0.076530972,0.093254796,0.11085329,0.092971058,0.065851759,0.060495152,0.04313396,0.035740669,0.029669544,0.032769124,0.028786696,0.028879477,0.035623474,0.048026339,0.053515569,0.050323278,0.038817634,0.032113398
